source_dataset,source_adapter,battery_id,cycle_index,capacity_ah,soh,remaining_cycles,max_discharge_temp_c,max_charge_temp_c,discharge_temp_slope,voltage_slope
NASA PCoE Battery Aging Data,official_mat_archive,B0006,155,1.2217397581377356,0.6002639382954212,0,41.1595683576961,28.66945729023269,0.004694272643326947,-0.00010389396083645397
NASA PCoE Battery Aging Data,official_mat_archive,B0006,156,1.211102678915174,0.5950377393250057,0,41.230427315370186,28.620406575828014,0.0047220607360859935,-0.00010530099633510993
NASA PCoE Battery Aging Data,official_mat_archive,B0006,157,1.2056159765131735,0.5923420182680926,0,41.21487873613708,28.628153065717633,0.00470195854191168,-0.00010152591586830924
NASA PCoE Battery Aging Data,official_mat_archive,B0006,158,1.2008936262717274,0.5900218379391315,0,41.27439823262361,28.53948250596772,0.004741677655657291,-0.00010084385322951011
NASA PCoE Battery Aging Data,official_mat_archive,B0006,159,1.1905903985558335,0.5849596665522201,0,41.237668013317766,28.572516311766954,0.00463405698039593,-9.170142371375718e-05
NASA PCoE Battery Aging Data,official_mat_archive,B0006,160,1.185179251041941,0.5823010670462684,0,41.24068073261839,28.62669459075133,0.004633134465474471,-9.054035154467129e-05
NASA PCoE Battery Aging Data,official_mat_archive,B0006,161,1.1796706818144624,0.5795946024028492,0,41.28133907077437,28.631186857858758,0.004585683939956002,-8.643672863052608e-05
NASA PCoE Battery Aging Data,official_mat_archive,B0006,162,1.1745952836753915,0.5771009629390571,0,41.28338645880181,28.612332550569292,0.004576519954980482,-8.377869250127949e-05
NASA PCoE Battery Aging Data,official_mat_archive,B0006,163,1.15381833159625,0.5668928519254556,0,41.149193043289586,28.542199304478256,0.004432251022639434,-6.84454492905313e-05
NASA PCoE Battery Aging Data,official_mat_archive,B0006,164,1.1644009557372264,0.5720922960804411,0,41.26268252018065,28.565426308382822,0.004473104370262394,-7.301842034318148e-05
NASA PCoE Battery Aging Data,official_mat_archive,B0006,165,1.1587974947916069,0.5693392093343496,0,41.45791806300034,28.631428241793976,0.004534106092032557,-7.636737462465406e-05
NASA PCoE Battery Aging Data,official_mat_archive,B0006,166,1.1749748834769171,0.5772874675283711,0,41.11666214070682,28.6588020031526,0.004180096331453696,-7.984939661928132e-05
NASA PCoE Battery Aging Data,official_mat_archive,B0006,167,1.1856752327929356,0.582544752296905,0,41.36263766174168,28.229569454958643,0.003960163570587075,-9.475394283121563e-05
NASA PCoE Battery Aging Data,official_mat_archive,B0007,0,1.89105229539079,1.0,123,40.59042914535701,27.29904441900397,0.0035699089480969977,-0.00023937859342696647
NASA PCoE Battery Aging Data,official_mat_archive,B0007,1,1.880637027686859,0.9944923428456648,122,40.26023408628707,30.577385154985016,0.003483423046726001,-0.00023392757241251367
NASA PCoE Battery Aging Data,official_mat_archive,B0007,2,1.8806626717011388,0.9945059035569906,121,40.27558633997852,30.66376913104331,0.0034869265030609115,-0.00023600762010410562
NASA PCoE Battery Aging Data,official_mat_archive,B0007,3,1.8807709009833444,0.9945631358622364,120,40.29314715799111,30.792245916339162,0.0035084518116260044,-0.0002391706919943384
NASA PCoE Battery Aging Data,official_mat_archive,B0007,4,1.8794508728285058,0.9938650969142624,119,40.268872630219796,30.89342353302922,0.0035188045778270713,-0.00023994621358135271
NASA PCoE Battery Aging Data,official_mat_archive,B0007,5,1.8807003517117404,0.9945258289766596,118,39.67620802332074,30.821167500690837,0.0034583326773609457,-0.0002269398514557628
NASA PCoE Battery Aging Data,official_mat_archive,B0007,6,1.8799352523566075,0.9941212397661985,117,39.803817662926164,30.421910739966474,0.003457636402911981,-0.00022919088267823676
NASA PCoE Battery Aging Data,official_mat_archive,B0007,7,1.8815088124038797,0.9949533479268811,116,39.88810476942348,30.518431203479878,0.003491421754767626,-0.00023159912406943152
NASA PCoE Battery Aging Data,official_mat_archive,B0007,8,1.8696907870385844,0.9887039039563995,115,39.95162250671474,31.081278437806464,0.0035072333876591767,-0.00023372346725344524
NASA PCoE Battery Aging Data,official_mat_archive,B0007,9,1.870052380139199,0.9888951165957833,114,40.052021854718284,31.24066372289512,0.0035210355219427165,-0.00023681704394524009
NASA PCoE Battery Aging Data,official_mat_archive,B0007,10,1.8700442394188577,0.9888908117331621,113,40.1213838436794,31.220976754395,0.00354827071522969,-0.00023898292150493377
NASA PCoE Battery Aging Data,official_mat_archive,B0007,11,1.8596518987766364,0.9833952785490447,112,40.174657039770814,30.225464388780154,0.0035392875286428256,-0.00023421464442736022
NASA PCoE Battery Aging Data,official_mat_archive,B0007,12,1.8590746560862206,0.9830900290898824,111,40.016434730174936,31.747377634153153,0.003505912235993283,-0.0002314690910801549
NASA PCoE Battery Aging Data,official_mat_archive,B0007,13,1.8590084577709232,0.9830550230165661,110,40.16569230743226,31.779134469034663,0.003544034189521949,-0.0002363617518806098
NASA PCoE Battery Aging Data,official_mat_archive,B0007,14,1.8593622586957048,0.9832421151057928,109,39.46139677634257,31.742574167707367,0.0035154095304921426,-0.00022491625772821743
NASA PCoE Battery Aging Data,official_mat_archive,B0007,15,1.8587355450601035,0.9829107051087616,108,39.5636595172155,31.367092340830315,0.0035271315117774834,-0.00022664847374275003
NASA PCoE Battery Aging Data,official_mat_archive,B0007,16,1.847817291322145,0.977137065868551,107,39.628948319501816,31.5483245449075,0.0035390859739627347,-0.00022848299370965375
NASA PCoE Battery Aging Data,official_mat_archive,B0007,17,1.8485252916137047,0.9775114607455649,106,39.225347214914876,31.877731734386295,0.0035306077140587677,-0.0002195865559084085
NASA PCoE Battery Aging Data,official_mat_archive,B0007,18,1.848378951850034,0.9774340753850292,105,39.4126321606434,31.64827378798208,0.0035383363230490398,-0.00022365561555106952
NASA PCoE Battery Aging Data,official_mat_archive,B0007,19,1.8807805437609766,0.9945682350219243,104,39.95874037686836,28.79758724840639,0.0034268581284586943,-0.0002377494889186496
NASA PCoE Battery Aging Data,official_mat_archive,B0007,20,1.8814721597443598,0.9949339657767368,103,40.31302300333008,29.15641159378297,0.0034548361683777655,-0.00023704995056899147
NASA PCoE Battery Aging Data,official_mat_archive,B0007,21,1.8810954313244785,0.994734749488113,102,39.359447242364645,29.1544231457191,0.0034068088801620677,-0.00022594807733779514
NASA PCoE Battery Aging Data,official_mat_archive,B0007,22,1.8710089649779995,0.9894009644991608,101,39.454159451189874,28.71481831414117,0.003440336617565374,-0.00023088443041446082
NASA PCoE Battery Aging Data,official_mat_archive,B0007,23,1.8701995151941375,0.9889729225111973,100,39.641748274009444,28.533877426349584,0.0034850326323259506,-0.00023721444582910329
NASA PCoE Battery Aging Data,official_mat_archive,B0007,24,1.8706715362800985,0.9892225301434724,99,38.86906912217273,28.46161610072502,0.0034318711332744756,-0.0002190498402862936
NASA PCoE Battery Aging Data,official_mat_archive,B0007,25,1.8596124644020169,0.9833744254109715,98,39.11839966443177,28.386930544540967,0.0034567442359024767,-0.00022633612255292543
NASA PCoE Battery Aging Data,official_mat_archive,B0007,26,1.860033909718346,0.9835972882674648,97,38.68010761281634,28.336534625568376,0.0034622321385988043,-0.0002180317823421214
NASA PCoE Battery Aging Data,official_mat_archive,B0007,27,1.8591653109160768,0.9831379679174215,96,38.863045678198645,28.23465144539435,0.003483235938310849,-0.00022304184636920226
NASA PCoE Battery Aging Data,official_mat_archive,B0007,28,1.8481398178778288,0.9773076198804469,95,39.14531169811219,28.256499193062336,0.0035003106632753717,-0.00022857075851094146
NASA PCoE Battery Aging Data,official_mat_archive,B0007,29,1.849201702126164,0.9778691507545129,94,38.8380564174779,28.319210692991568,0.003499034559625435,-0.0002217861758737852
NASA PCoE Battery Aging Data,official_mat_archive,B0007,30,1.8834677437950846,0.9959892428071969,93,38.95965174080089,23.703554924939645,0.0034488232570620706,-0.00021544984670365463
NASA PCoE Battery Aging Data,official_mat_archive,B0007,31,1.8628211117905844,0.9850711777410832,92,39.053875772291974,28.734782385089698,0.003364988389078548,-0.0002144408298415548
NASA PCoE Battery Aging Data,official_mat_archive,B0007,32,1.852085039652352,0.9793938772431541,91,38.699551697978606,28.82022743543977,0.0033669084369645393,-0.00021429569162493002
NASA PCoE Battery Aging Data,official_mat_archive,B0007,33,1.8469504648208708,0.9766786827220949,90,38.6052414906155,28.46526973152355,0.0034216842562695246,-0.00021843273198142357
NASA PCoE Battery Aging Data,official_mat_archive,B0007,34,1.836828431169018,0.9713260895248977,89,38.42604747702835,28.200378318530046,0.003398047545988047,-0.00021726867484085738
NASA PCoE Battery Aging Data,official_mat_archive,B0007,35,1.8371619619672275,0.9715024626474299,88,39.0468968949422,28.459241345509497,0.0034741537260768807,-0.00021962287790111023
NASA PCoE Battery Aging Data,official_mat_archive,B0007,36,1.8316722583718854,0.9685994738677316,87,38.836764958613884,28.634605591894335,0.003456449779255658,-0.00022279243219282122
NASA PCoE Battery Aging Data,official_mat_archive,B0007,37,1.8211470951317783,0.9630337032828774,86,38.49981470604549,28.364390089817356,0.003489671474855769,-0.0002187722198058913
NASA PCoE Battery Aging Data,official_mat_archive,B0007,38,1.816506091511515,0.960579512231908,85,38.582340147970775,28.1594205841221,0.0035480986081378933,-0.00022152864831745606
NASA PCoE Battery Aging Data,official_mat_archive,B0007,39,1.8113815601504555,0.9578696287593303,84,38.787499833494046,28.01307299015277,0.0035866973013858176,-0.00022061899508541634
NASA PCoE Battery Aging Data,official_mat_archive,B0007,40,1.8116056333939583,0.9579881200586186,83,39.31221126031847,28.536212131076272,0.0035764301743325174,-0.00022384418793502383
NASA PCoE Battery Aging Data,official_mat_archive,B0007,41,1.8060548955557403,0.9550528559986308,82,39.40567993360536,28.941934192718506,0.003549229748822366,-0.0002241515458115098
NASA PCoE Battery Aging Data,official_mat_archive,B0007,42,1.8132041826994056,0.9588334426916011,81,39.32802757827611,28.845042154275994,0.0036093713558288053,-0.00022936007968385073
NASA PCoE Battery Aging Data,official_mat_archive,B0007,43,1.8062641938283535,0.955163534203101,80,38.6112528181758,28.650268868340458,0.0034393661542605346,-0.000225990843738629
NASA PCoE Battery Aging Data,official_mat_archive,B0007,44,1.7958310249900458,0.9496464108196084,79,38.569726951286874,28.293152961467708,0.0035387520186371635,-0.00022818807949218239
NASA PCoE Battery Aging Data,official_mat_archive,B0007,45,1.7858852600390451,0.9443870295876657,78,38.34572083526661,28.158218963844206,0.003578343746865406,-0.0002260365852623546
NASA PCoE Battery Aging Data,official_mat_archive,B0007,46,1.7803268604502753,0.9414477139472057,77,38.482540634946716,28.14052310759905,0.0036305356455420073,-0.00022880268004561762
NASA PCoE Battery Aging Data,official_mat_archive,B0007,47,1.8150756899575577,0.959823107156573,76,41.0499421893331,28.759859696236166,0.0033193977374263418,-0.00021988495197299102
NASA PCoE Battery Aging Data,official_mat_archive,B0007,48,1.8157025154845838,0.9601545763224729,75,40.361944885615415,30.83734369244914,0.0034140932571714113,-0.00022056195911927026
NASA PCoE Battery Aging Data,official_mat_archive,B0007,49,1.8002432178056673,0.9519796053200333,74,39.6676965288026,30.256179923768244,0.0034726087789765667,-0.0002224368088562508
NASA PCoE Battery Aging Data,official_mat_archive,B0007,50,1.7904476205609308,0.9467996336880419,73,39.481181404811096,29.511842412811585,0.0035645184154291677,-0.00022557788762032812
NASA PCoE Battery Aging Data,official_mat_archive,B0007,51,1.780343032300132,0.9414562657201504,72,39.419051143069204,29.200173089787796,0.00363059454342658,-0.00022846592986688717
NASA PCoE Battery Aging Data,official_mat_archive,B0007,52,1.775328769596812,0.9388046929870528,71,39.72196117128354,29.003660704014656,0.0037048807120447194,-0.00023233945093004526
NASA PCoE Battery Aging Data,official_mat_archive,B0007,53,1.7702629734732853,0.9361258690667021,70,40.041366724781085,29.209813810542578,0.0037343379791927407,-0.0002348660020065056
NASA PCoE Battery Aging Data,official_mat_archive,B0007,54,1.760081061854204,0.9307416120348377,69,39.66314441864834,29.18041772363144,0.003708676694036967,-0.00023545320869345967
NASA PCoE Battery Aging Data,official_mat_archive,B0007,55,1.749647593537689,0.9252243302854406,68,39.84751541049116,29.11844804300408,0.0037827784121116314,-0.0002417764186334042
NASA PCoE Battery Aging Data,official_mat_archive,B0007,56,1.749650075059311,0.9252256425292258,67,39.743357771631004,28.993570388420174,0.003826806072511,-0.0002418309276869926
NASA PCoE Battery Aging Data,official_mat_archive,B0007,57,1.745028739214683,0.9227818519180979,66,40.07246786936068,28.9660427547404,0.003914337817758959,-0.00024386416414712902
NASA PCoE Battery Aging Data,official_mat_archive,B0007,58,1.7396457455286727,0.9199352919899929,65,40.247716114003914,29.3765147762846,0.003828147023451091,-0.0002435901670410647
NASA PCoE Battery Aging Data,official_mat_archive,B0007,59,1.7285642277717963,0.9140753177397375,64,40.27220819224188,29.326964606810204,0.003842317365484866,-0.00024885681267560405
NASA PCoE Battery Aging Data,official_mat_archive,B0007,60,1.723900324588418,0.9116090172599749,63,39.89848456781458,29.227532412342384,0.0038938435588962957,-0.0002454649756342914
NASA PCoE Battery Aging Data,official_mat_archive,B0007,61,1.7139788776485192,0.9063624955407813,62,40.0571305311587,29.12070979710154,0.003946742724270228,-0.0002521869911520972
NASA PCoE Battery Aging Data,official_mat_archive,B0007,62,1.7139701997004613,0.9063579065888634,61,40.240711749549135,29.023105935768037,0.004037632389710262,-0.0002485062701847862
NASA PCoE Battery Aging Data,official_mat_archive,B0007,63,1.7036521173638766,0.9009016416501656,60,40.12941739090177,29.46574411938269,0.0038389844288796134,-0.0002554423430217414
NASA PCoE Battery Aging Data,official_mat_archive,B0007,64,1.7040137474382486,0.9010928738414982,59,40.3959693732437,29.509744013346197,0.004027065676028654,-0.00025286433189005423
NASA PCoE Battery Aging Data,official_mat_archive,B0007,65,1.6935716157343033,0.8955710108399318,58,40.18751058333668,29.387918001266215,0.004076810781279902,-0.00025052873301992907
NASA PCoE Battery Aging Data,official_mat_archive,B0007,66,1.6876577363877656,0.8924437153331117,57,40.14605167557969,29.24631551480774,0.004123147871748122,-0.00025259977692472345
NASA PCoE Battery Aging Data,official_mat_archive,B0007,67,1.6830744356583152,0.8900200379231206,56,40.18846095484838,29.172752711612734,0.004153102366326662,-0.00025386539635209615
NASA PCoE Battery Aging Data,official_mat_archive,B0007,68,1.6779270142025482,0.8872980500287017,55,40.2789498830108,29.21475971618361,0.004179405362077627,-0.00025418188968865464
NASA PCoE Battery Aging Data,official_mat_archive,B0007,69,1.6732060275966172,0.884801563486559,54,40.310727434969614,29.26292921590928,0.004195320746897942,-0.0002562530321304242
NASA PCoE Battery Aging Data,official_mat_archive,B0007,70,1.6674367208253988,0.8817507188402843,53,40.31733812871393,29.24635618901523,0.0042274707847761725,-0.0002573375930393714
NASA PCoE Battery Aging Data,official_mat_archive,B0007,71,1.6622662630667526,0.8790165492082501,52,40.332563430145015,29.246890579031508,0.004251796482190936,-0.0002575226927094001
NASA PCoE Battery Aging Data,official_mat_archive,B0007,72,1.6574243065763063,0.87645609305257,51,40.431258866851486,29.227147864241523,0.004288786373082948,-0.0002602029569486386
NASA PCoE Battery Aging Data,official_mat_archive,B0007,73,1.652538684928734,0.8738725464951953,50,40.46247985933005,29.24258075677239,0.004311394889597319,-0.0002621609210761104
NASA PCoE Battery Aging Data,official_mat_archive,B0007,74,1.6472174627573322,0.8710586517211737,49,40.40103455658551,29.205804963938984,0.00432929384231176,-0.00026263072857208854
NASA PCoE Battery Aging Data,official_mat_archive,B0007,75,1.6364136810898071,0.8653455460107404,48,40.4426971996319,29.15027468636607,0.004367001256927261,-0.0002649550269198175
NASA PCoE Battery Aging Data,official_mat_archive,B0007,76,1.6362554312048496,0.8652618625053486,47,40.26214977673693,29.069744196379535,0.004298344581099497,-0.0002661343258032303
NASA PCoE Battery Aging Data,official_mat_archive,B0007,77,1.641119179218384,0.8678338421514901,46,40.645668361956844,29.345336772449535,0.004223861274109822,-0.0002666993924943536
NASA PCoE Battery Aging Data,official_mat_archive,B0007,78,1.6315700789656966,0.8627842196339309,45,39.95209030011925,29.227318696670796,0.004301062942020077,-0.00026528512050629416
NASA PCoE Battery Aging Data,official_mat_archive,B0007,79,1.621213282987236,0.8573074826850354,44,40.165034583244065,28.734579293571617,0.004459811042518611,-0.00026974837948405176
NASA PCoE Battery Aging Data,official_mat_archive,B0007,80,1.6164273214762122,0.8547766370163623,43,40.36674175781141,28.661365876187777,0.004530987168264197,-0.00026767850003856793
NASA PCoE Battery Aging Data,official_mat_archive,B0007,81,1.615823510161921,0.8544573379066747,42,40.88269125311642,29.00140228722429,0.0045372239642043595,-0.00027027091210010597
NASA PCoE Battery Aging Data,official_mat_archive,B0007,82,1.61672418029789,0.8549336177737964,41,40.856332202254556,29.537310773703567,0.004473429166185016,-0.0002682871094952054
NASA PCoE Battery Aging Data,official_mat_archive,B0007,83,1.6108655863730026,0.851835557535501,40,40.778024611598504,29.488543232595912,0.004490304641944289,-0.0002678595597538034
NASA PCoE Battery Aging Data,official_mat_archive,B0007,84,1.6006603374309376,0.8464389595847521,39,40.5829305350897,29.344957303409892,0.004494017163803777,-0.0002739838003451622
NASA PCoE Battery Aging Data,official_mat_archive,B0007,85,1.5959174487005663,0.8439308910654777,38,40.6345689985191,28.997287486309055,0.004586625379831075,-0.0002789060084733166
NASA PCoE Battery Aging Data,official_mat_archive,B0007,86,1.5962179519462243,0.8440897990165642,37,40.75070125010339,28.942764795322784,0.004650676821092747,-0.00027073713117643924
NASA PCoE Battery Aging Data,official_mat_archive,B0007,87,1.5958065114633972,0.8438722267771133,36,41.0672419235651,29.435653039427557,0.004622359950753499,-0.0002726005106007804
NASA PCoE Battery Aging Data,official_mat_archive,B0007,88,1.5906507821480704,0.8411458456358337,35,41.40590880756584,29.629351330078233,0.004657282325958913,-0.0002811348879224869
NASA PCoE Battery Aging Data,official_mat_archive,B0007,89,1.6888211161855506,0.893058917673428,34,41.01558674901627,29.629351330078233,0.004291856214520292,-0.00027161854785450677
NASA PCoE Battery Aging Data,official_mat_archive,B0007,90,1.6259938279733204,0.8598354640622486,33,41.31851435911838,29.492381619864656,0.0044065016710277405,-0.00027281298267252277
NASA PCoE Battery Aging Data,official_mat_archive,B0007,91,1.6157433862812898,0.8544149679093845,32,41.4002950560853,30.056355404654543,0.004444584943242487,-0.000276403591462118
NASA PCoE Battery Aging Data,official_mat_archive,B0007,92,1.6056626764846538,0.8490842270191371,31,41.2508092329952,29.9217154585725,0.004507591153889968,-0.0002766675929608247
NASA PCoE Battery Aging Data,official_mat_archive,B0007,93,1.5949746921524348,0.8434323556466374,30,40.95362783962595,29.685947006810565,0.004544558868221695,-0.00027358226408421627
NASA PCoE Battery Aging Data,official_mat_archive,B0007,94,1.5904102438871945,0.8410186475348281,29,40.989022190981714,29.52893852325117,0.004602133628132685,-0.0002769787281579617
NASA PCoE Battery Aging Data,official_mat_archive,B0007,95,1.5853517062988178,0.8383436619721834,28,41.02622774121347,29.489260448244107,0.004629362993281521,-0.00027738332761643466
NASA PCoE Battery Aging Data,official_mat_archive,B0007,96,1.5799737147242376,0.8354997471911441,27,41.01371342582121,29.555663549954055,0.004636965833067936,-0.00027633019309083497
NASA PCoE Battery Aging Data,official_mat_archive,B0007,97,1.5752185465278068,0.8329851852152426,26,41.04923314430273,29.573584932950624,0.004650892105295049,-0.00027727450250889066
NASA PCoE Battery Aging Data,official_mat_archive,B0007,98,1.569798484648868,0.8301190234003898,25,41.05277512550887,29.574504883211656,0.004687103317582303,-0.00027812316934544134
NASA PCoE Battery Aging Data,official_mat_archive,B0007,99,1.5702565375950357,0.830361244595057,24,41.02092182377061,29.59702533136257,0.0046960193474071404,-0.0002753686795087863
NASA PCoE Battery Aging Data,official_mat_archive,B0007,100,1.565249873909438,0.8277136902689282,23,41.34840278359994,29.608387587301,0.004753174579582078,-0.0002851128774003892
NASA PCoE Battery Aging Data,official_mat_archive,B0007,101,1.559633933561147,0.8247439467235069,22,41.23753665797544,29.610572699408394,0.004758235886410531,-0.0002832575937281512
NASA PCoE Battery Aging Data,official_mat_archive,B0007,102,1.5649820533392105,0.8275720651161599,21,41.21700308433066,29.581957944882603,0.00470835082256101,-0.00028156070096090226
NASA PCoE Battery Aging Data,official_mat_archive,B0007,103,1.57497949984227,0.8328587758683834,20,41.89753189273277,29.869815946124863,0.004650486648801188,-0.0002837074989904208
NASA PCoE Battery Aging Data,official_mat_archive,B0007,104,1.5652811168780458,0.8277302117414882,19,41.90270996402953,30.28624835971873,0.004737376759362356,-0.0002876318628813281
NASA PCoE Battery Aging Data,official_mat_archive,B0007,105,1.559755497470126,0.8248082304608076,18,41.48233804274523,30.11536638731283,0.0047440738049677215,-0.00028037702938782155
NASA PCoE Battery Aging Data,official_mat_archive,B0007,106,1.549897685670499,0.8195953593923267,17,41.641162265997195,29.940843049405782,0.004830881107873302,-0.00029227403200397084
NASA PCoE Battery Aging Data,official_mat_archive,B0007,107,1.5438771531345021,0.8164116650277282,16,41.433877603827945,29.783065327576665,0.004856245833329478,-0.00028203167117860615
NASA PCoE Battery Aging Data,official_mat_archive,B0007,108,1.5450187488690073,0.8170153478223752,15,41.8543569979417,29.877944013477087,0.004861175431415544,-0.0002882642421372013
NASA PCoE Battery Aging Data,official_mat_archive,B0007,109,1.5445940154102908,0.816790746176111,14,41.78271326384125,30.19701485838157,0.004838547464037639,-0.0002833231820608029
NASA PCoE Battery Aging Data,official_mat_archive,B0007,110,1.5343086721758876,0.8113517938745419,13,41.62744766181303,30.16491960110753,0.00487302098108086,-0.0002865999860767348
NASA PCoE Battery Aging Data,official_mat_archive,B0007,111,1.5287603942958483,0.8084178306554588,12,41.552128441464966,29.80917785848533,0.004937967848818107,-0.00028681180992309386
NASA PCoE Battery Aging Data,official_mat_archive,B0007,112,1.5289260249179843,0.8085054171397351,11,41.839167194182565,29.89283012850155,0.004940388694842243,-0.0002891243505366015
NASA PCoE Battery Aging Data,official_mat_archive,B0007,113,1.529091650133123,0.8085930007647584,10,42.23998716092915,30.164464056505928,0.004953166522275404,-0.00029387403945495716
NASA PCoE Battery Aging Data,official_mat_archive,B0007,114,1.5239059324661248,0.8058507616000151,9,42.040902384977116,30.30672706771009,0.004962249974620148,-0.0002931370678260852
NASA PCoE Battery Aging Data,official_mat_archive,B0007,115,1.5186675419100615,0.8030806686899293,8,41.803429062834496,30.109069799343242,0.0049862549666783535,-0.0002922744942221453
NASA PCoE Battery Aging Data,official_mat_archive,B0007,116,1.5136482266426952,0.8004264241301146,7,41.6886924602386,29.88284075789973,0.00504942787158734,-0.00029299200952942977
NASA PCoE Battery Aging Data,official_mat_archive,B0007,117,1.5136050185229033,0.8004035754125528,6,41.988171601182124,29.8612751603721,0.005062146403659192,-0.00029426972028543004
NASA PCoE Battery Aging Data,official_mat_archive,B0007,118,1.5139470614867965,0.8005844498202711,5,42.33252236723314,30.190535444314815,0.005038320631545721,-0.0002960040845204473
NASA PCoE Battery Aging Data,official_mat_archive,B0007,119,1.5339599193158786,0.8111673712327889,4,41.63553796804361,30.51470759808182,0.004709106376955308,-0.00029448227022143485
NASA PCoE Battery Aging Data,official_mat_archive,B0007,120,1.5391372798653098,0.8139051911027366,3,41.470498076928735,30.118986881967757,0.004668154940193519,-0.0002866128201603374
NASA PCoE Battery Aging Data,official_mat_archive,B0007,121,1.5236247972838737,0.8057020955991137,2,41.54038193238441,30.279995940987064,0.004809094636072978,-0.0002952457715189017
NASA PCoE Battery Aging Data,official_mat_archive,B0007,122,1.5135813035589147,0.8003910347947992,1,41.13947017697289,29.884417292240713,0.004866143840979621,-0.00029156140176366376
NASA PCoE Battery Aging Data,official_mat_archive,B0007,123,1.5077850749847914,0.797325953734772,0,41.09041922644824,29.63090988603296,0.004914528606396626,-0.0002923129015713205
NASA PCoE Battery Aging Data,official_mat_archive,B0007,124,1.5031960676037333,0.7948992586125676,0,41.10034021580957,29.598129752060995,0.00493637325133455,-0.00029149456242060927
NASA PCoE Battery Aging Data,official_mat_archive,B0007,125,1.4978220596995881,0.7920574504207775,0,41.03075447325996,29.564284108505642,0.004968913400328084,-0.0002930526729187333
NASA PCoE Battery Aging Data,official_mat_archive,B0007,126,1.492848534633516,0.7894274199989884,0,40.99688397371006,29.569686993063936,0.004981123375983377,-0.00029170643017198113
NASA PCoE Battery Aging Data,official_mat_archive,B0007,127,1.492414389867026,0.7891978415957107,0,40.88481342461614,29.477071860791316,0.005005267517152006,-0.00028990444124985134
NASA PCoE Battery Aging Data,official_mat_archive,B0007,128,1.487482776538081,0.7865899743564149,0,41.09400879501426,29.374914905673503,0.005062385049768802,-0.00029994036720258063
NASA PCoE Battery Aging Data,official_mat_archive,B0007,129,1.482535148640411,0.783973638515397,0,41.01377835587309,29.358312360503618,0.005076794710571164,-0.00029753552808088884
NASA PCoE Battery Aging Data,official_mat_archive,B0007,130,1.4827874322228984,0.7841070476141841,0,40.90635248178393,29.383571730227782,0.00507140571880696,-0.0002927702388070978
NASA PCoE Battery Aging Data,official_mat_archive,B0007,131,1.476971179775059,0.7810313778074761,0,41.06596192416311,29.380641256719517,0.0051195703303954865,-0.0002987551155386162
NASA PCoE Battery Aging Data,official_mat_archive,B0007,132,1.4819015554137276,0.7836385905485969,0,40.84520330629611,29.307071169348962,0.004842502655586502,-0.00029231663029682557
NASA PCoE Battery Aging Data,official_mat_archive,B0007,133,1.4981366198874824,0.792223791768746,0,41.12807910254104,29.669057228550887,0.00485218132885279,-0.00029355151527067814
NASA PCoE Battery Aging Data,official_mat_archive,B0007,134,1.4820775214392872,0.7837316424573085,0,41.094988453128494,30.05088773324804,0.004944630164061867,-0.00029538198578506317
NASA PCoE Battery Aging Data,official_mat_archive,B0007,135,1.4771155312812152,0.7811077117652985,0,41.11877573165318,29.64944323132459,0.005028903111224266,-0.00030117659147507487
NASA PCoE Battery Aging Data,official_mat_archive,B0007,136,1.4720772783056488,0.7784434528297595,0,40.980034990626955,29.390818858325176,0.0051006539729004235,-0.00030220493158932053
NASA PCoE Battery Aging Data,official_mat_archive,B0007,137,1.472248013656454,0.778533738725724,0,41.017509953482886,29.386940749297114,0.005052873344111529,-0.00029308941598780937
NASA PCoE Battery Aging Data,official_mat_archive,B0007,138,1.4670106672274665,0.7757641979564112,0,41.299420742573055,29.732600284223718,0.0050436713820901135,-0.00029736063499081816
NASA PCoE Battery Aging Data,official_mat_archive,B0007,139,1.4617672495335379,0.7729914466651281,0,41.105738037939375,29.774982060233484,0.005070863536580778,-0.00029735963782241616
NASA PCoE Battery Aging Data,official_mat_archive,B0007,140,1.4566952670489708,0.7703093513592872,0,40.87704013237699,29.490551964069194,0.005136231640135493,-0.0003001497320882344
NASA PCoE Battery Aging Data,official_mat_archive,B0007,141,1.451354972758956,0.7674853711324945,0,40.730219862268235,29.190163881380066,0.005177986924220842,-0.0002961274852133956
NASA PCoE Battery Aging Data,official_mat_archive,B0007,142,1.451615926257375,0.7676233649357621,0,41.03226257370644,29.208672053167405,0.005188310879109836,-0.0002967673561875621
NASA PCoE Battery Aging Data,official_mat_archive,B0007,143,1.4468161332173683,0.7650852050701119,0,40.89527781087817,29.453610291006044,0.005129781496053707,-0.00029524118202413585
NASA PCoE Battery Aging Data,official_mat_archive,B0007,144,1.4467570607768785,0.7650539672029023,0,41.02491521192672,29.4002159239623,0.0052120488294331415,-0.000304112087403957
NASA PCoE Battery Aging Data,official_mat_archive,B0007,145,1.4413797481446793,0.7622104114507394,0,40.815968345794715,29.113406673153683,0.005286043677325372,-0.00030419485948638883
NASA PCoE Battery Aging Data,official_mat_archive,B0007,146,1.4362456252208178,0.7594954559011889,0,40.65138669632271,28.907801618466582,0.005309851352199982,-0.0002971736579044883
NASA PCoE Battery Aging Data,official_mat_archive,B0007,147,1.4368154153924828,0.759796764422933,0,40.965385542419945,28.99403425065165,0.005281185264701687,-0.00030031254872547425
